Date,City,Country,Cause of Death
11/21/2002,Km. 120 Carretera A Mexicali -  Tecate -  Baja California Norte -  Mexico,Mexico,Veh. Accident-Auto
11/23/2002,Costera Sur Highway -  Cozumel -  Quintana Roo -  Mexico,Mexico,Veh. Accident-Motorcycle
11/23/2002,Costera Sur Highway -  Cozumel -  Quintana Roo -  Mexico,Mexico,Veh. Accident-Motorcycle
11/24/2002,Cd Juarez-villahumada Highway -  Chihuahua -  Mexico,Mexico,Veh. Accident-Auto
11/24/2002,Tijuana -  Baja California Norte -  Mexico,Mexico,Drug-Related
11/27/2002,Km 145-150 Acapulco-zihuatanejo National Highway -  Guerrero -  Mexico,Mexico,Veh. Accident-Motorcycle
11/28/2002,Emiliano Zapata -  Tabasco -  Mexico,Mexico,Veh. Accident-Motorcycle
11/30/2002,Guaymas -  Sonora -  Mexico,Mexico,Veh. Accident-Auto
11/30/2002,Highway 15 Km 125 Between Los Mochis-obregon -  Navojoa -  Sonora -  Mexico,Mexico,Veh. Accident-Auto
11/30/2002,Highway 15 Km 125 Los Mochis-obregon At Navojoa -  Sonora -  Mexico,Mexico,Veh. Accident-Auto
11/30/2002,Road #4 -  Km 115 -  Guaymas -  Sonora -  Mexico,Mexico,Veh. Accident-Auto
12/1/2002,La Paz -  Baja California Sur -  Mexico,Mexico,Drowning
12/4/2002,San Miguel De Allende -  Guanajuato -  Mexico,Mexico,Veh. Accident-Auto
12/5/2002,Cancun -  Quintana Roo -  Mexico,Mexico,Drowning
12/5/2002,Ciudad Juarez -  Chihuahua -  Mexico,Mexico,Homicide
12/7/2002,Cabo San Lucas-san Jose Del Cabo Highway Km 07 + 200 -  Baja California Sur -  Mexico,Mexico,Veh. Accident-Auto
12/7/2002,Cabo San Lucas-san Jose Del Cabo Highway Km 07 + 200 -  Baja California Sur -  Mexico,Mexico,Veh. Accident-Auto
12/7/2002,Maneadero -  Baja California Norte -  Mexico,Mexico,Drowning
12/8/2002,Ciudad Juarez -  Chihuahua -  Mexico,Mexico,Other Accident
12/12/2002,Cancun -  Quintana Roo -  Mexico,Mexico,Veh. Accident-Auto
12/12/2002,Traffic Artery -  Cancun -  Quintana Roo -  Mexico,Mexico,Veh. Accident-Auto
12/13/2002,Conocido -  Libramiento Republica -  Morelia -  Michoacan -  Mexico,Mexico,Veh. Accident-Auto
12/13/2002,La Paz -  Baja California Sur -  Mexico,Mexico,Other Accident
12/14/2002,Guerrero -  Mexico,Mexico,Drug-Related
12/14/2002,Tijuana -  Baja California Norte -  Mexico,Mexico,Homicide
12/17/2002,Cd. Constitucion And Loreto Highway Km 092+800 -  Baja California Sur -  Mexico,Mexico,Veh. Accident-Auto
12/17/2002,Highway 15 Cd. Obregon-los Mochis At Navojoa -  Sonora -  Mexico,Mexico,Veh. Accident-Auto
12/20/2002,Ciudad Juarez -  Chihuahua -  Mexico,Mexico,Drug-Related
12/20/2002,International Highway Km. 23 Mazatlan-culiacan -  Sinaloa -  Mexico,Mexico,Veh. Accident-Auto
12/25/2002,Cancun -  Quintana Roo -  Mexico,Mexico,Suicide
12/25/2002,Nuevo Casas Grandes -  Chihuahua -  Mexico,Mexico,Veh. Accident-Auto
12/29/2002,Km. 68 + 800 Highway Guadalajara - Colima -  Mexico,Mexico,Veh. Accident-Auto
12/29/2002,Km. 68 + 800 -  Highway Guadalajara - Colima -  Mexico,Mexico,Veh. Accident-Auto
12/30/2002,Kilometer 100 Highway Tepic-puerto Vallarta-compostela -  Mexico,Mexico,Veh. Accident-Auto
12/30/2002,Kilometer 100 Highway Tepic-puerto Vallarta-compostela -  Mexico,Mexico,Veh. Accident-Auto
12/30/2002,Km 31 Freeway Manzanillo-cihuatlan -  Colima -  Mexico,Mexico,Veh. Accident-Auto
12/30/2002,Puerto Vallarta -  Jalisco -  Mexico,Mexico,Homicide
12/31/2002,San Felipe -  Baja California Norte -  Mexico,Mexico,Drowning
12/31/2002,Tijuana -  Baja California Norte -  Mexico,Mexico,Homicide
1/1/2003,Chihuahua -  Chihuahua -  Mexico,Mexico,Veh. Accident-Auto
1/2/2003,Chihuahua -  Chihuahua -  Mexico,Mexico,Veh. Accident-Auto
1/2/2003,Highway Hermosillo-nogales Km 102 -  Benjamin Hill -  Sonora -  Mexico,Mexico,Veh. Accident-Auto
1/4/2003,Ensenada -  Baja California Norte -  Mexico,Mexico,Homicide
1/5/2003,Mazatlan -  Sinaloa -  Mexico,Mexico,Suicide
1/7/2003,Ciudad Juarez -  Chihuahua -  Mexico,Mexico,Other Accident
1/15/2003,Veracruz -  Veracruz -  Mexico,Mexico,Homicide
1/16/2003,Tepatitlan -  Jalisco -  Mexico,Mexico,Homicide
1/17/2003,Acapulco -  Guerrero -  Mexico,Mexico,Suicide
1/18/2003,Freeway # 15 -  Mexico-nogales Km. 097+300 Rosa Morada -  Nayarit -  Mexico,Mexico,Veh. Accident-Auto
1/18/2003,Freeway # 15 -  Mexico-nogales Km. 097+300 -  Rosamorada -  Nayarit -  Mexico,Mexico,Veh. Accident-Auto
1/18/2003,Freeway # 15 -  Mexico-nogales Km. 097+300 -  Rosamorada -  Nayarit -  Mexico,Mexico,Veh. Accident-Auto
1/19/2003,Rosarito -  Baja California Norte -  Mexico,Mexico,Drug-Related
1/26/2003,Puerto Penasco -  Sonora -  Mexico,Mexico,Other Accident
1/28/2003,Cabo San Lucas -  Baja California Sur -  Mexico,Mexico,Drowning
1/30/2003,Quintana Roo -  Mexico,Mexico,Drowning
1/30/2003,Servicios De Salud Tuxpan -  Nayarit -  Mexico,Mexico,Natural Disaster
1/31/2003,Ensenada -  Baja California Norte -  Mexico,Mexico,Veh. Accident-Auto
2/9/2003,Guaymas -  Sonora -  Mexico,Mexico,Other Accident
2/14/2003,Cancun -  Quintana Roo -  Mexico,Mexico,Other Accident
2/15/2003,Acapulco -  Guerrero -  Mexico,Mexico,Drowning
2/17/2003,Tijuana -  Baja California Norte -  Mexico,Mexico,Drug-Related
2/20/2003,La Paz -  Baja California Sur -  Mexico,Mexico,Homicide
2/22/2003,Cruz De Huanacaxtle -  Nayarit -  Mexico,Mexico,Natural Disaster
2/22/2003,Puerto Vallarta -  Jalisco -  Mexico,Mexico,Suicide
2/22/2003,Puerto Vallarta -  Jalisco -  Mexico,Mexico,Veh. Accident-Bus
2/23/2003,Guadalajara -  Jalisco -  Mexico,Mexico,Homicide
2/25/2003,Cananea -  Sonora -  Mexico,Mexico,Homicide
2/25/2003,Cueramaro -  Guanajuato -  Mexico,Mexico,Homicide
2/25/2003,Km 2.5 Carr. A Barra De Navidad -  Puerto Vallarta -  Jalisco -  Mexico,Mexico,Other Accident
2/27/2003,Cancun -  Quintana Roo -  Mexico,Mexico,Other Accident
2/28/2003,La Paz -  Baja California Sur -  Mexico,Mexico,Veh. Accident-Motorcycle
3/1/2003,Milpillas De Allende -  Zacatecas -  Mexico,Mexico,Other Accident
3/1/2003,Reynosa -  Tamaulipas -  Mexico,Mexico,Veh. Accident-Auto
3/7/2003,Acapulco -  Guerrero -  Mexico,Mexico,Veh. Accident-Auto
3/15/2003,Ensenada -  Baja California Norte -  Mexico,Mexico,Veh. Accident-Motorcycle
3/15/2003,San Felipe -  Baja California Norte -  Mexico,Mexico,Veh. Accident-Auto
3/16/2003,Nuevo Laredo -  Tamaulipas -  Mexico,Mexico,Drug-Related
3/16/2003,Tijuana -  Baja California Norte -  Mexico,Mexico,Suicide
3/19/2003,Cabo Bello -  Cabo San Lucas -  Baja California Sur -  Mexico,Mexico,Suicide
3/20/2003,Bahia De Los Angeles -  Baja California Norte -  Mexico,Mexico,Drowning
3/20/2003,Cancun -  Quintana Roo -  Mexico,Mexico,Other Accident
3/21/2003,Telchac Pueblo -  Yucatan -  Mexico,Mexico,Suicide
3/22/2003,Km 14.50 Morelia-patzcuaro Highway -  Michoacan -  Mexico,Mexico,Veh. Accident-Auto
3/26/2003,Palancar Beach -  Cozumel -  Quintana Roo -  Mexico,Mexico,Drowning
3/29/2003,Av. Camaron Sabalo -  Mazatlan -  Sinaloa -  Mexico,Mexico,Other Accident
3/29/2003,Freeway Zapotlanejo La Punta -  Tonala -  Jalisco -  Mexico,Mexico,Veh. Accident-Pedestrian
3/29/2003,Highway # 200 -  Km. 11 -  Xalisco - Testerazo -  Nayarit -  Mexico,Mexico,Veh. Accident-Auto
3/29/2003,Tijuana -  Baja California Norte -  Mexico,Mexico,Drug-Related
3/31/2003,Empalme -  Sonora -  Mexico,Mexico,Homicide
4/1/2003,Buenavista -  Tlajomulco De Zuniga -  Jalisco -  Mexico,Mexico,Homicide
4/1/2003,Puerto Penasco -  Sonora -  Mexico,Mexico,Drowning
4/1/2003,Tijuana -  Baja California Norte -  Mexico,Mexico,Homicide
4/2/2003,Tijuana Highway -  Anahuac -  Nuevo Leon -  Mexico,Mexico,Homocide
4/5/2003,Cozumel -  Quintana Roo -  Mexico,Mexico,Veh. Accident-Motorcycle
4/7/2003,Isla Mujeres -  Quintana Roo -  Mexico,Mexico,Drowning
4/7/2003,Puerto Vallarta -  Jalisco -  Mexico,Mexico,Suicide
4/10/2003,Tijuana -  Baja California Norte -  Mexico,Mexico,Drug-Related
4/11/2003,Mulege -  Baja California Sur -  Mexico,Mexico,Veh. Accident-Auto
4/12/2003,Ajijic -  Chapala -  Jalisco -  Mexico,Mexico,Natural Disaster
4/12/2003,Ciudad Juarez -  Chihuahua -  Mexico,Mexico,Veh. Accident-Auto
4/12/2003,Rosarito -  Baja California Norte -  Mexico,Mexico,Other Accident
4/13/2003,Monterrey-reynosa Highway -  Km 133 -  General Bravo -  Nuevo Leon -  Mexico,Mexico,Veh. Accident-Auto
4/14/2003,3 Km Se Of Chetumal -  Escarcega-quintana Roo Highway -  Mexico,Mexico,Air Accident
4/14/2003,3 Km Se Of Chetumal-escarcega -  Campeche Highway -  Mexico,Mexico,Air Accident
4/15/2003,Ciudad Juarez -  Chihuahua -  Mexico,Mexico,Homicide
4/16/2003,Cozumel -  Quintana Roo -  Mexico,Mexico,Drowning
4/19/2003,Autlan -  Jalisco -  Mexico,Mexico,Homicide
4/25/2003,Tijuana -  Baja California Norte -  Mexico,Mexico,Homicide
4/26/2003,Grand Xcaret Hotel Playa Del Carmen -  Quintana Roo -  Mexico,Mexico,Drowning
4/26/2003,Hermosillo -  Sonora -  Mexico,Mexico,Veh. Accident-Auto
5/1/2003,Puerto Morelos -  Quintana Roo -  Mexico,Mexico,Drowning
5/3/2003,Avenida Del Mar -  Mazatlan -  Mexico,Mexico,Drowning
5/4/2003,Ixtlan Del Rio -  Nayarit -  Mexico,Mexico,Homicide
5/8/2003,Tijuana -  Baja California Norte -  Mexico,Mexico,Suicide
5/9/2003,La Paz -  Baja California Sur -  Mexico,Mexico,Veh. Accident-Auto
5/9/2003,Yautepec -  Morelos -  Mexico,Mexico,Homicide
5/14/2003,Tijuana -  Baja California Norte -  Mexico,Mexico,Homicide
5/16/2003,Ciudad Juarez Chihuahua -  Mexico,Mexico,Homicide
5/16/2003,Ciudad Juarez -  Chihuahua -  Mexico,Mexico,Homicide
5/16/2003,Tijuana -  Baja California Norte -  Mexico,Mexico,Suicide
5/17/2003,Ciudad Juarez -  Chihuahua -  Mexico,Mexico,Other Accident
5/24/2003,Benito Juarez -  Quintana Roo -  Mexico,Mexico,Homicide
5/24/2003,Mazatlan -  Sinaloa -  Mexico,Mexico,Homicide
5/25/2003,Marina San Carlos -  Guaymas -  Sonora -  Mexico,Mexico,Maritime Accident
5/25/2003,Mazatlan -  Sinaloa -  Mexico,Mexico,Suicide
6/1/2003,Playa Punta Piedra -  Ensenada -  Baja California Norte -  Mexico,Mexico,Drowning
6/1/2003,Playa Punta Piedra -  Ensenada -  Baja California Norte -  Mexico,Mexico,Drowning
6/1/2003,Playa Punta Piedra -  Ensenada -  Baja California Norte -  Mexico,Mexico,Drowning
6/3/2003,Tijuana -  Baja California Norte -  Mexico,Mexico,Suicide
6/6/2003,Mexico City -  Distrito Federal -  Mexico,Mexico,Veh. Accident-Auto
6/9/2003,Uruapan -  Michoacan -  Mexico,Mexico,Other Accident
6/10/2003,Cancun -  Quintana Roo -  Mexico,Mexico,Suicide
6/10/2003,Cancun -  Quintana Roo -  Mexico,Mexico,Other Accident
6/11/2003,San Jose Del Cabo -  Baja California Sur -  Mexico,Mexico,Drowning
6/17/2003,Distrito Federal -  Mexico,Mexico,Homicide
6/17/2003,Off Road To Majahua -  Troncones -  Guerrero -  Mexico,Mexico,Veh. Accident-Auto
6/18/2003,Monterrey-laredo Highway -  Km 166 -  Vallecillo -  Nuevo Leon -  Mexico,Mexico,Veh. Accident-Auto
6/21/2003,Colonia Alamo Industrial -  Guadalajara -  Jalisco -  Mexico,Mexico,Homicide
6/22/2003,Calle 60 Por 57 -  Merida -  Yucatan -  Mexico,Mexico,Drowning
6/25/2003,Cancun -  Quintana Roo -  Mexico,Mexico,Drowning
6/25/2003,Playa Del Carmen -  Quintana Roo -  Mexico,Mexico,Drowning
6/25/2003,Playa Del Carmen -  Quintana Roo -  Mexico,Mexico,Drowning
6/29/2003,Jojutla -  Morelos -  Mexico,Mexico,Drowning
6/30/2003,Higway 57 -  Km 26+500 -  Arteaga -  Coahuila -  Mexico,Mexico,Veh. Accident-Auto
6/30/2003,San Luis De La Paz Highway -  Guanajuato -  Mexico,Mexico,Veh. Accident-Auto
7/1/2003,Km.40 Freeway Guadalajara-barra De Navidad -  Jalisco -  Mexico,Mexico,Veh. Accident-Auto
7/3/2003,Tijuana -  Baja California Norte -  Mexico,Mexico,Homicide
7/4/2003,Chihuahua -  Chihuahua -  Mexico,Mexico,Veh. Accident-Auto
7/5/2003,Cancun-playa Del Carmen -  Highway Km. 294 X 300 -  Quintana Roo -  Mexico,Mexico,Veh. Accident-Auto
7/5/2003,Delicias Municipal Police Detention Facility -  Ciudad Juarez -  Chihuahua -  Mexico,Mexico,Drug-Related
7/5/2003,Km 91.5 Highway Guadalajara-colima -  Jalisco -  Mexico,Mexico,Veh. Accident-Auto
7/6/2003,Rosarito -  Baja California Norte -  Mexico,Mexico,Veh. Accident-Motorcycle
7/6/2003,San Quintin -  Ensenada -  Baja California Norte -  Mexico,Mexico,Veh. Accident-Auto
7/7/2003,Highway 49 -  Salinas De Hidalgo -  San Luis Potosi -  Mexico,Mexico,Veh. Accident-Auto
7/7/2003,Highway 49 -  Salinas De Hidalgo -  San Luis Potosi -  Mexico,Mexico,Veh. Accident-Auto
7/8/2003,Chen Rio Beach -  Cozumel -  Quintana Roo -  Mexico,Mexico,Drowning
7/9/2003,San Nicolas De Los Garza -  Nuevo Leon -  Mexico,Mexico,Homicide
7/11/2003,Loreto -  Baja California Sur -  Mexico,Mexico,Veh. Accident-Auto
7/12/2003,Patzcuaro-morelia Highway -  Michoacan -  Mexico,Mexico,Veh. Accident-Auto
7/13/2003,Isla Mujeres -  Quintana Roo -  Mexico,Mexico,Homicide
7/14/2003,Playa Del Carmen -  Quintana Roo -  Mexico,Mexico,Drowning
7/17/2003,Guadalajara -  Jalisco -  Mexico,Mexico,Suicide
7/17/2003,Sonoyta -  Sonora -  Mexico,Mexico,Suicide
7/18/2003,Ecatepec -  Estado De Mexico -  Mexico,Mexico,Veh. Accident-Auto
7/18/2003,Highway 57 -  Los Chorros -  Galena -  Nuevo Leon -  Mexico,Mexico,Veh. Accident-Auto
7/20/2003,La Noria -  Acatlan -  Puebla -  Mexico,Mexico,Homicide
7/20/2003,Tijuana -  Baja California Norte -  Mexico,Mexico,Homicide
7/21/2003,Ciudad Juarez -  Chihuahua -  Mexico,Mexico,Veh. Accident-Auto
7/21/2003,Monterrey -  Nuevo Leon -  Mexico,Mexico,Veh. Accident-Auto
7/21/2003,Reynosa-monterrey Highway -  Km 437 -  Cadereyta Jimenez -  Nuevo Leon -  Mexico,Mexico,Veh. Accident-Auto
7/25/2003,Playa Del Carmen -  Quintana Roo -  Mexico,Mexico,Drowning
7/28/2003,Mexico-san Luis De La Paz Federal Highway -  Guanajuato -  Mexico,Mexico,Veh. Accident-Auto
8/1/2003,Janos-agua Prieta Highway -  Mexico,Mexico,Veh. Accident-Auto
8/1/2003,Janos-agua Prieta Highway -  Mexico,Mexico,Veh. Accident-Auto
8/2/2003,Francisco I. Madero Dam In Rosales -  Chihuahua -  Mexico,Mexico,Drowning
8/2/2003,Tijuana -  Baja Califoenia Norte -  Mexico,Mexico,Veh. Accident-Auto
8/2/2003,Tijuana -  Baja California Norte -  Mexico,Mexico,Veh. Accident-Auto
8/3/2003,Km 120 -  Monterrey-laredo Highway -  Vallecillo -  Nuevo Leon -  Mexico,Mexico,Veh. Accident-Auto
8/5/2003,Juarez-chihuahua Highway -  Chihuahua -  Mexico,Mexico,Veh. Accident-Auto
8/5/2003,Juarez-chihuahua Highway -  Chihuahua -  Mexico,Mexico,Veh. Accident-Auto
8/6/2003,Riviera Maya -  Quintana Roo -  Mexico,Mexico,Other Accident
8/6/2003,San Nicolas De Los Garza -  Nuevo Leon -  Mexico,Mexico,Veh. Accident-Auto
8/10/2003,Highway Guaymas-hermosillo Km 429 -  Hermosillo -  Mexico,Mexico,Veh. Accident-Auto
8/16/2003,Tijuana -  Baja California Norte -  Mexico,Mexico,Natural Disaster
8/18/2003,Tijuana -  Baja California Norte -  Mexico,Mexico,Homicide
8/20/2003,Navojoa -  Sonora -  Mexico,Mexico,Veh. Accident-Auto
8/25/2003,Tijuana -  Baja California Norte -  Mexico,Mexico,Homicide
8/26/2003,Playas De Tijuana -  Tijuana -  Baja California Norte -  Mexico,Mexico,Homicide
8/30/2003,Acapulco -  Guerrero -  Mexico,Mexico,Veh. Accident-Auto
9/7/2003,Col. San Luis -  Mexico,Mexico,Homicide
9/7/2003,Uruapan -  Michoacan -  Mexico,Mexico,Homicide
9/11/2003,Tijuana -  Baja California Norte -  Mexico,Mexico,Homicide
9/13/2003,General Teran -  Nuevo Leon -  Mexico,Mexico,Drowning
9/14/2003,Puerto Vallarta -  Jalisco -  Mexico,Mexico,Homicide
9/20/2003,Sabinas Hidalgo -  Nuevo Leon -  Mexico,Mexico,Veh. Accident-Auto
9/20/2003,Sabinas Hidalgo -  Nuevo Leon -  Mexico,Mexico,Veh. Accident-Auto
9/26/2003,Manzanillo -  Colima -  Mexico,Mexico,Other Accident
9/27/2003,Tijuana -  Baja California Norte -  Mexico,Mexico,Veh. Accident-Motorcycle
9/29/2003,Playa Santa Maria -  Cabo San Lucas -  Baja Claifornia Sur -  Mexico,Mexico,Drowning
9/29/2003,Playas De Rosarito -  Baja California Norte -  Mexico,Mexico,Drug-Related
9/30/2003,Los Cabos -  Baja California Sur -  Mexico,Mexico,Drowning
10/4/2003,Guadalajara -  Jalisco -  Mexico,Mexico,Veh. Accident-Pedestrian
10/5/2003,Ciudad Juarez -  Chihuahua -  Mexico,Mexico,Drug-Related
10/19/2003,Huasca De Ocampo -  Hidalgo -  Mexico,Mexico,Homicide
10/21/2003,Guadalajara -  Jalisco -  Mexico,Mexico,Other Accident
10/26/2003,Frente De Bahia De Los Angeles -  San Quintin -  Baja California Norte -  Mexico,Mexico,Drowning
10/26/2003,Mulege -  Baja California Sur -  Mexico,Mexico,Drowning
10/26/2003,Tortuga Beach -  Los Cabos -  Baja California Sur -  Mexico,Mexico,Drowning
10/28/2003,Tecate -  Baja California Norte -  Mexico,Mexico,Homicide
10/29/2003,Puerto Penasco -  Sonora -  Mexico,Mexico,Drowning
11/2/2003,Rio Bravo -  Tamaulipas -  Mexico,Mexico,Homicide
11/9/2003,Playa La Lobera -  Isla Espiritu Santo -  La Paz -  Baja California Sur -  Mexico,Mexico,Drowning
11/13/2003,Zapopan -  Jalisco -  Mexico,Mexico,Suicide
11/15/2003,Ciudad Victoria -  Tamaulipas -  Mexico,Mexico,Veh. Accident-Auto
11/18/2003,Tijuana -  Baja California Norte -  Mexico,Mexico,Veh. Accident-Auto
11/19/2003,Aquismon -  San Luis Potosi -  Mexico,Mexico,Other Accident
11/21/2003,Ojos Negros -  Baja Califronia Norte -  Mexico,Mexico,Veh. Accident-Motorcycle
11/25/2003,Tijuana -  Baja California Norte -  Mexico,Mexico,Homicide
11/27/2003,199 Km National Highway -  Nuevo Laredo -  Tamaulipas -  Mexico,Mexico,Veh. Accident-Auto
12/5/2003,Santa Rosalia -  Baja California Sur -  Mexico,Mexico,Suicide
12/8/2003,Manzanillo -  Colima -  Mexico,Mexico,Natural Disaster
12/12/2003,Between Martinica And Loma Linda -  San Juan De Los Lagos -  Jalisco -  Mexico,Mexico,Veh. Accident-Auto
12/13/2003,Highway Guaymas-hermosillo -  Guaymas -  Sonora -  Mexico,Mexico,Air Accident
12/13/2003,Highway Guaymas-hermosillo -  Guaymas -  Sonora -  Mexico,Mexico,Air Accident
12/14/2003,Cuernavaca -  Morelos -  Mexico,Mexico,Suicide
12/18/2003,Abasolo-cueramaro Highway -  Guanajuato -  Mexico,Mexico,Veh. Accident-Auto
12/18/2003,Ajijic -  Chapala -  Jalisco -  Mexico,Mexico,Natural Disaster
12/20/2003,Akumal -  Quintana Roo -  Mexico,Mexico,Veh. Accident-Auto
12/20/2003,Akumal -  Quintana Roo -  Mexico,Mexico,Veh. Accident-Auto
12/20/2003,Akumal -  Quintana Roo -  Mexico,Mexico,Veh. Accident-Auto
12/22/2003,Km 135+100 -  San Luis Potosi-queretaro Highway -  Mexico,Mexico,Veh. Accident-Auto
12/22/2003,Km 135+100 -  San Luis Potosi-queretaro Highway -  Mexico,Mexico,Veh. Accident-Auto
12/22/2003,Santa Rosa-la Barca Freeway -  Poncitlan -  Jalisco -  Mexico,Mexico,Veh. Accident-Auto
12/25/2003,Acapulco -  Guerrero -  Mexico,Mexico,Other Accident
12/25/2003,Km 87 Mexico-cuernavaca Highway -  Cuernavaca -  Morelos -  Mexico,Mexico,Veh. Accident-Auto
12/25/2003,Km 87 Mexico-cuernavaca Highway -  Cuernavaca -  Morelos -  Mexico,Mexico,Veh. Accident-Auto
12/28/2003,Enseada -  Baja California Norte -  Mexico,Mexico,Homicide
12/31/2003,Tijuana -  Baja California Norte -  Mexico,Mexico,Homicide
1/2/2004,Highway 54 -  Km 120 -  Villa De Cos -  Zacatecas -  Mexico,Mexico,Veh. Accident-Auto
1/4/2004,Lazaro Cardenas -  Michoacan -  Mexico,Mexico,Drowning
1/4/2004,Sanatorio Lourdes -  Navojoa -  Sonora -  Mexico,Mexico,Veh. Accident-Auto
1/6/2004,Cozumel -  Quintana Roo -  Mexico,Mexico,Drowning
1/7/2004,Ciudad Mante -  Tamaulipas -  Mexico,Mexico,Other Accident
1/7/2004,Ixtapa -  Zihuatanejo -  Guerrero -  Mexico,Mexico,Drowning
1/8/2004,Acapulco -  Guerrero -  Mexico,Mexico,Suicide
1/9/2004,Tecate -  Baja California Norte -  Mexico,Mexico,Veh. Accident-Auto
1/14/2004,Highway 45 -  Km 245 -  Concepcion Deloro -  Zacatecas -  Mexico,Mexico,Veh. Accident-Auto
1/14/2004,Highway 45 -  Km 245 -  Concepcion Deloro -  Zacatecas -  Mexico,Mexico,Veh. Accident-Auto
1/15/2004,San Quintin -  Baja California Norte -  Mexico,Mexico,Suicide
1/18/2004,Ensenada -  Baja California Norte -  Mexico,Mexico,Drowning
1/18/2004,San Miguel De Allende -  Guanajuato -  Mexico,Mexico,Other Accident
1/18/2004,San Miguel De Allende -  Guanajuato -  Mexico,Mexico,Other Accident
1/18/2004,Tijuana -  Baja California Norte -  Mexico,Mexico,Veh. Accident-Auto
1/19/2004,Cozumel -  Quintana Roo -  Mexico,Mexico,Drowning
1/19/2004,Highway Guadalajara-maravatio -  Km 411 -  Jalisco -  Mexico,Mexico,Veh. Accident-Auto
1/19/2004,Matehuala -  San Luis Potosi -  Mexico,Mexico,Veh. Accident-Pedestrian
1/21/2004,Cozumel -  Quintana Roo -  Mexico,Mexico,Maritime Accident
1/23/2004,Vicente Guerrero -  Baja California Norte -  Mexico,Mexico,Veh. Accident-Motorcycle
1/24/2004,Km 2 Cd Victoria-matamoros Highway -  Guemez -  Tamaulipas -  Mexico,Mexico,Veh. Accident-Motorcycle
1/25/2004,Nuevo Laredo -  Tamaulipas -  Mexico,Mexico,Homicide
1/28/2004,Red Cross Rosarito -  Baja California Norte -  Mexico,Mexico,Veh. Accident-Auto
1/30/2004,Blvd. Francisco Medina Ascencio S/n -  Puerto Vallarta -  Jalisco -  Mexico,Mexico,Veh. Accident-Auto
1/30/2004,Reynosa -  Tamaulipas -  Mexico,Mexico,Homicide
2/4/2004,Cancun -  Quintana Roo -  Mexico,Mexico,Drowning
2/4/2004,Tijuana -  Baja California Norte -  Mexico,Mexico,Homicide
2/4/2004,Tijuana -  Baja California Norte -  Mexico,Mexico,Homicide
2/6/2004,Merida -  Yucatan -  Mexico,Mexico,Suicide
2/7/2004,Fernando Moreno Pena Crossroad Km 07-400 -  Tecoman -  Colima -  Mexico,Mexico,Veh. Accident-Auto
2/10/2004,Floores Magon-villahumada Highway -  Chihuahua -  Mexico,Mexico,Veh. Accident-Auto
2/10/2004,Tijuana -  Baja California Norte -  Mexico,Mexico,Homicide
2/10/2004,Tijuana -  Baja California Norte -  Mexico,Mexico,Homicide
2/12/2004,Camino A Escudero Y Camino Viejo A San Jose -  Cd Juarez -  Mexico,Mexico,Homicide
2/13/2004,Tulum Ave Sur No. 260 -  Cancun -  Quintana Roo -  Mexico,Mexico,Veh. Accident-Auto
2/14/2004,Playas De Tijuana -  Baja California Norte -  Mexico,Mexico,Homicide
2/19/2004,Barranca De Amanalco -  Cuernavaca -  Morelos -  Mexico,Mexico,Other Accident
2/19/2004,Carretera Benito Juarez Km. 86.7 -  Angostura -  Sinaloa -  Mexico,Mexico,Veh. Accident-Auto
2/20/2004,Cancun -  Quintana Roo -  Mexico,Mexico,Veh. Accident-Auto
2/22/2004,Colonia Jardin -  Nuevo Laredo -  Tamaulipas -  Mexico,Mexico,Veh. Accident-Auto
2/23/2004,Tijuana -  Baja California Norte -  Mexico,Mexico,Homicide
2/26/2004,Boulevard Honduras Crossing -  Fracc. Santa Fe -  Guadalarajara -  Jalisco -  Mexico,Mexico,Veh. Accident-Pedestrian
