,Date,City,Country,Cause of Death,Year,Month
6318,3/28/2005,Youngdungpho-gu -  Seoul -  Korea,"Korea, Republic of (South Korea)",other accident,2005,3
6319,5/27/2005,Seoul -  Korea,"Korea, Republic of (South Korea)",homicide,2005,5
6320,6/15/2005,Seoul -  Korea,"Korea, Republic of (South Korea)",suicide,2005,6
6321,8/25/2005,Jung-1dong Haewoongdae-gu -  Busan -  Korea,"Korea, Republic of (South Korea)",vehicle accident,2005,8
6322,12/4/2005,Gakhyul Valley At Dopyong-ri -  Edong-myon -  Pocheon-si -  Korea,"Korea, Republic of (South Korea)",homicide,2005,12
6323,1/14/2006,2240 Daewha Dong -  Ilsan-gu -  Kyoyang-city -  Kyonggi-do -  Korea,"Korea, Republic of (South Korea)",vehicle accident,2006,1
6324,4/2/2006,Pusan -  Korea,"Korea, Republic of (South Korea)",suicide,2006,4
6325,7/5/2006,Deachum Beach -  Boryung -  Chungnam -  Korea,"Korea, Republic of (South Korea)",drowning,2006,7
6326,11/25/2006,Seoul -  Korea,"Korea, Republic of (South Korea)",suicide,2006,11
6327,1/1/2007,Kyungpo Beach -  Kangreung -  Kangwon -  Korea,"Korea, Republic of (South Korea)",drowning,2007,1
6328,1/25/2007,Jinwui-myeon -  Pyongtaek -  Korea,"Korea, Republic of (South Korea)",suicide,2007,1
6329,1/30/2007,Busan -  Korea,"Korea, Republic of (South Korea)",drug-related,2007,1
6330,2/23/2007,Nowon-gu -  Seoul -  Korea,"Korea, Republic of (South Korea)",suicide,2007,2
6331,3/19/2007,Sungnam -  Gyunggi-do -  Korea,"Korea, Republic of (South Korea)",suicide,2007,3
6332,8/5/2007,Dowon-dong -  Dalseo-gu -  Daegu -  Korea,"Korea, Republic of (South Korea)",suicide,2007,8
6333,9/13/2007,Youngdeungpo-gu -  Seoul -  Korea,"Korea, Republic of (South Korea)",suicide,2007,9
6334,10/7/2007,Youngho-dong -  Changwon -  Kyungsangnam-do -  Korea,"Korea, Republic of (South Korea)",suicide,2007,10
6335,11/5/2007,Seoul -  Korea,"Korea, Republic of (South Korea)",drowning,2007,11
6336,12/1/2007,Seoul -  Korea,"Korea, Republic of (South Korea)",vehicle accident,2007,12
6337,3/8/2008,Seoul -  Korea,"Korea, Republic of (South Korea)",other accident,2008,3
6338,3/12/2008,Seoul -  Korea,"Korea, Republic of (South Korea)",suicide,2008,3
6339,5/10/2008,Gyeongsan -  Korea,"Korea, Republic of (South Korea)",drowning,2008,5
6340,6/13/2008,Seongnam -  Korea,"Korea, Republic of (South Korea)",suicide,2008,6
6341,10/21/2008,Nam-gu -  Incheon -  Korea,"Korea, Republic of (South Korea)",suicide,2008,10
6342,12/3/2008,Pyeongtaek -  Korea,"Korea, Republic of (South Korea)",vehicle accident,2008,12
6343,1/5/2009,Joong-ang University Hospital -  Seoul,"Korea, Republic of (South Korea)",other accident,2009,1
6344,2/26/2009,A Curve Way On Doomundong-jae -  Hawjeon-dong -  Taebaek,"Korea, Republic of (South Korea)",vehicle accident,2009,2
6345,3/23/2009,Haenam -  Korea,"Korea, Republic of (South Korea)",suicide,2009,3
6346,5/24/2009,Busan -  Gyeonsangnam-do -  Korea,"Korea, Republic of (South Korea)",suicide,2009,5
6347,5/29/2009,Paju -  Korea,"Korea, Republic of (South Korea)",other accident,2009,5
6348,6/25/2009,Gyochon-dong -  Yuseong-gu -  Daejeon -  Korea,"Korea, Republic of (South Korea)",suicide,2009,6
6349,6/29/2009,Jung-gu -  Busan -  Korea,"Korea, Republic of (South Korea)",suicide,2009,6
6350,8/20/2009,Chiljeon-Dong -   - Chuncheon -  Korea,"Korea, Republic of (South Korea)",other accident,2009,8
6351,8/27/2009,Gongju -  Korea,"Korea, Republic of (South Korea)",vehicle accident,2009,8
6352,9/26/2009,Paldal-Gu - Suwon -  Korea,"Korea, Republic of (South Korea)",suicide,2009,9
6353,10/3/2009,Jongro-Gu  - Seoul -  Korea,"Korea, Republic of (South Korea)",vehicle accident,2009,10
6354,11/7/2009,Hannam-Dong -  Yongsan-Gu - Seoul -  Korea,"Korea, Republic of (South Korea)",vehicle accident,2009,11
6355,11/9/2009,Gyeonggi-Do -  Korea,"Korea, Republic of (South Korea)",suicide,2009,11
6356,12/31/2009,Haewundae-Gu  - Busan -  Korea,"Korea, Republic of (South Korea)",other accident,2009,12
6357,1/8/2010,Incheon -  Korea,"Korea, Republic of (South Korea)",other accident,2010,1
6358,1/25/2010,Gangwon-Do -  Korea,"Korea, Republic of (South Korea)",suicide,2010,1
6359,2/6/2010,Busan -  Korea,"Korea, Republic of (South Korea)",suicide,2010,2
6360,3/11/2010,Jinju -  Korea,"Korea, Republic of (South Korea)",vehicle accident,2010,3
6361,4/23/2010,Seoul -  Korea,"Korea, Republic of (South Korea)",suicide,2010,4
6362,5/15/2010,Ulsan -  Korea,"Korea, Republic of (South Korea)",vehicle accident,2010,5
6363,5/16/2010,Gwangak-gu - Seoul -  Korea,"Korea, Republic of (South Korea)",suicide,2010,5
6364,5/17/2010,Wonju -  Korea,"Korea, Republic of (South Korea)",suicide,2010,5
6365,5/27/2010,Pocheon -  Korea,"Korea, Republic of (South Korea)",suicide,2010,5
6366,7/3/2010,Incheon -  Korea,"Korea, Republic of (South Korea)",vehicle accident,2010,7
6367,7/21/2010,Seobuk-Gu - Chunan -  Korea,"Korea, Republic of (South Korea)",suicide,2010,7
6368,7/26/2010,Yeongdungpo-Gu - Seoul -  Korea,"Korea, Republic of (South Korea)",suicide,2010,7
6369,7/31/2010,Kimpo - Gyeonggi-Do -  Korea,"Korea, Republic of (South Korea)",other accident,2010,7
6370,8/17/2010,Seocho-Gu -  Seoul -  Korea,"Korea, Republic of (South Korea)",suicide,2010,8
6371,9/15/2010,Sinjang-Dong - Pyeongtaek -  Korea,"Korea, Republic of (South Korea)",suicide,2010,9
6372,10/14/2010,Pusan -  Korea,"Korea, Republic of (South Korea)",suicide,2010,10
6373,11/1/2010,Yangcheon-Gu - Seoul -  Korea,"Korea, Republic of (South Korea)",homicide,2010,11
6374,11/13/2010,Goyang -  Korea,"Korea, Republic of (South Korea)",suicide,2010,11
6375,2/19/2011,Suyoung-Gu -  Suyoung-Gu -  Busan -  Korea,"Korea, Republic of (South Korea)",suicide,2011,2
6376,2/21/2011,Gojan-Dong -  Danwon-Gu -  Ansan -  Korea,"Korea, Republic of (South Korea)",other accident,2011,2
6377,2/22/2011,Yeongdeungpo-Gu -  Seoul -  Korea,"Korea, Republic of (South Korea)",suicide,2011,2
6378,4/19/2011,Yongsan -  Korea,"Korea, Republic of (South Korea)",suicide,2011,4
6379,4/22/2011,Seoul -  Korea,"Korea, Republic of (South Korea)",suicide,2011,4
6380,6/5/2011,Pyungtaek -  Korea,"Korea, Republic of (South Korea)",suicide,2011,6
6381,6/11/2011,Seoul -  Korea,"Korea, Republic of (South Korea)",vehicle accident,2011,6
6382,6/13/2011,Seoul -  Korea,"Korea, Republic of (South Korea)",suicide,2011,6
6383,8/12/2011,Seoul -  Korea,"Korea, Republic of (South Korea)",suicide,2011,8
6384,8/16/2011,Incheon -  Korea,"Korea, Republic of (South Korea)",suicide,2011,8
6385,9/6/2011,Buk-Gu -  Gwangju -  Korea,"Korea, Republic of (South Korea)",vehicle accident,2011,9
6386,9/24/2011,Kwangmyung -  Korea,"Korea, Republic of (South Korea)",suicide,2011,9
6387,9/30/2011,Hochen -  Korea,"Korea, Republic of (South Korea)",suicide,2011,9
6388,10/19/2011,Seo-Gu -  Busan -  Korea,"Korea, Republic of (South Korea)",suicide,2011,10
6389,11/3/2011,Cheongwan -  Hwangcheong -  Korea,"Korea, Republic of (South Korea)",homicide,2011,11
6390,11/20/2011,Suji -  Yongin -  Korea,"Korea, Republic of (South Korea)",suicide,2011,11
6391,12/25/2011,Seoul -  Korea,"Korea, Republic of (South Korea)",suicide,2011,12
6392,5/5/2012,Namyangju -  Korea -  Republic,"Korea, Republic of (South Korea)",drowning,2012,5
6393,7/10/2012,Haeundae-gu -  Busan -  Korea,"Korea, Republic of (South Korea)",suicide,2012,7
6394,7/31/2012,Chungju -  Chungcheong -  Korea,"Korea, Republic of (South Korea)",other accident,2012,7
6395,8/6/2012,Chungsun-Eup -  Korea,"Korea, Republic of (South Korea)",suicide,2012,8
6396,8/11/2012,Busan -  Korea,"Korea, Republic of (South Korea)",homicide,2012,8
6397,11/10/2012,Kijanggun -  Busan -  Korea,"Korea, Republic of (South Korea)",vehicle accident,2012,11
6398,11/23/2012,Jung-gu -  Seoul -  Korea,"Korea, Republic of (South Korea)",suicide,2012,11
6399,12/9/2012,Seocho-gu -  Seoul -  Korea,"Korea, Republic of (South Korea)",suicide,2012,12
6400,1/14/2013,Mokpo -  Jeollanam-do -  Korea,"Korea, Republic of (South Korea)",suicide,2013,1
6401,2/13/2013,Kangnung -  Kangwon-do -  Korea,"Korea, Republic of (South Korea)",suicide,2013,2
6402,2/17/2013,Seoul -  Korea,"Korea, Republic of (South Korea)",drowning,2013,2
6403,2/26/2013,Paengsong-Up -  Pyongtaek -  Korea,"Korea, Republic of (South Korea)",suicide,2013,2
6404,3/6/2013,Seongnam-Si -  Gyeonggo-Do -  Korea,"Korea, Republic of (South Korea)",suicide,2013,3
6405,3/16/2013,Daegu -  Korea,"Korea, Republic of (South Korea)",vehicle accident,2013,3
6406,5/4/2013,Yeonsu-Gu -  Incheon -  Korea,"Korea, Republic of (South Korea)",vehicle accident,2013,5
6407,7/2/2013,Seoul -  Korea,"Korea, Republic of (South Korea)",vehicle accident,2013,7
6408,7/6/2013,Yeoksam-Dong -  Gangnam-Gu -  Seoul -  Korea,"Korea, Republic of (South Korea)",suicide,2013,7
6409,9/27/2013,Gaya-Daero -  Busan Jingu -  Busan -  Korea,"Korea, Republic of (South Korea)",suicide,2013,9
6410,10/1/2013,Kiheung-Gu - Yongin -  Gyunggi-Do -  Korea,"Korea, Republic of (South Korea)",suicide,2013,10
6411,10/10/2013,Umbong-Myun -  Asan -  Choongchungnam-Do -  Korea,"Korea, Republic of (South Korea)",suicide,2013,10
6412,10/26/2013,Tongyong City -  Korea,"Korea, Republic of (South Korea)",other accident,2013,10
6413,11/6/2013,Seoul -  Korea,"Korea, Republic of (South Korea)",other accident,2013,11
6414,12/23/2013,Seoul -  Korea,"Korea, Republic of (South Korea)",suicide,2013,12
6415,1/4/2014,Paengsung-Up - Pyeongtaek,"Korea, Republic of (South Korea)",suicide,2014,1
6416,1/23/2014,Seoul,"Korea, Republic of (South Korea)",suicide,2014,1
6417,1/27/2014,Anyang,"Korea, Republic of (South Korea)",vehicle accident,2014,1
6418,2/2/2014,Seoul,"Korea, Republic of (South Korea)",other accident,2014,2
6419,2/21/2014,Jeollanam-Do,"Korea, Republic of (South Korea)",other accident,2014,2
6420,4/1/2014,Sokcho,"Korea, Republic of (South Korea)",suicide,2014,4
6421,4/7/2014,Suwon,"Korea, Republic of (South Korea)",suicide,2014,4
6422,4/13/2014, Youngtong-gu -  ,"Korea, Republic of (South Korea)",suicide,2014,4
6423,5/26/2014,Cheongju,"Korea, Republic of (South Korea)",vehicle accident,2014,5
6424,6/20/2014,Suwon,"Korea, Republic of (South Korea)",suicide,2014,6
6425,7/3/2014,Seoul,"Korea, Republic of (South Korea)",suicide,2014,7
6426,7/12/2014,Seongdong-gu - Seoul,"Korea, Republic of (South Korea)",suicide,2014,7
6427,9/22/2014,Seoul,"Korea, Republic of (South Korea)",suicide,2014,9
6428,10/14/2014,Seongdong-gu - Seoul,"Korea, Republic of (South Korea)",suicide,2014,10
6429,2/8/2015,Yongsan-Gu -  Seoul,"Korea, Republic of (South Korea)",suicide,2015,2
6430,2/17/2015,Jeollanam-Do,"Korea, Republic of (South Korea)",vehicle accident,2015,2
6431,3/14/2015,Deungnyang-myeon -  Boseong-gun,"Korea, Republic of (South Korea)",other accident,2015,3
6432,4/10/2015,Incheon,"Korea, Republic of (South Korea)",other accident,2015,4
6433,5/1/2015,Mokpo,"Korea, Republic of (South Korea)",vehicle accident,2015,5
6434,5/27/2015,Seoul,"Korea, Republic of (South Korea)",vehicle accident,2015,5
6435,6/11/2015,Jeongseon,"Korea, Republic of (South Korea)",other accident,2015,6
6436,7/7/2015,Busan,"Korea, Republic of (South Korea)",suicide,2015,7
6437,7/21/2015,Busan,"Korea, Republic of (South Korea)",drowning,2015,7
6438,7/27/2015,Seoul,"Korea, Republic of (South Korea)",suicide,2015,7
6439,9/28/2015,Daegu,"Korea, Republic of (South Korea)",suicide,2015,9
6440,9/28/2015,Seoul,"Korea, Republic of (South Korea)",other accident,2015,9
6441,10/6/2015,Jeonju,"Korea, Republic of (South Korea)",other accident,2015,10
6442,11/4/2015,Seongnam,"Korea, Republic of (South Korea)",other accident,2015,11
6443,12/18/2015,Danwon-gu -  Ansan,"Korea, Republic of (South Korea)",suicide,2015,12
6444,12/24/2015,Seoul,"Korea, Republic of (South Korea)",vehicle accident,2015,12
6445,1/11/2016,Uijeongbu City,"Korea, Republic of (South Korea)",other accident,2016,1
6446,1/26/2016,Shiheung,"Korea, Republic of (South Korea)",suicide,2016,1
6447,3/26/2016,Busan,"Korea, Republic of (South Korea)",suicide,2016,3
6448,4/5/2016,Seoul,"Korea, Republic of (South Korea)",drowning,2016,4
6449,4/24/2016,Seoul,"Korea, Republic of (South Korea)",suicide,2016,4
6450,5/8/2016,Seoul,"Korea, Republic of (South Korea)",other accident,2016,5
6451,7/23/2016,Chilgok-Gun -  Gyeongsangbuk-Do,"Korea, Republic of (South Korea)",vehicle accident,2016,7
6452,8/30/2016,Gangjun-Eup -  Gangjin-Gun,"Korea, Republic of (South Korea)",suicide,2016,8
6453,10/10/2016,Sokcho City,"Korea, Republic of (South Korea)",other accident,2016,10
6454,10/27/2016,Bupyeong-gu -  Incheon,"Korea, Republic of (South Korea)",suicide,2016,10
6455,11/6/2016,Dong-gu -  Ulsan,"Korea, Republic of (South Korea)",vehicle accident,2016,11
6456,11/30/2016,Seocho-Dong -  Seocho-Gu -  Seoul,"Korea, Republic of (South Korea)",suicide,2016,11
6457,2/12/2017,Seoul,"Korea, Republic of (South Korea)",suicide,2017,2
6458,2/15/2017,Okcheon-Gun,"Korea, Republic of (South Korea)",suicide,2017,2
6459,3/3/2017,Busan,"Korea, Republic of (South Korea)",drowning,2017,3
6460,3/7/2017,Gunpo,"Korea, Republic of (South Korea)",suicide,2017,3
6461,3/9/2017,Seoul,"Korea, Republic of (South Korea)",other accident,2017,3
6462,4/14/2017,Chungnam,"Korea, Republic of (South Korea)",suicide,2017,4
6463,7/16/2017,Daegu,"Korea, Republic of (South Korea)",suicide,2017,7
6464,7/30/2017,Seoguipo -  Jeju,"Korea, Republic of (South Korea)",maritime accident,2017,7
6465,9/26/2017,Seoul,"Korea, Republic of (South Korea)",other accident,2017,9
6466,10/7/2017,Busan,"Korea, Republic of (South Korea)",drowning,2017,10
6467,10/17/2017,Busan,"Korea, Republic of (South Korea)",other accident,2017,10
6468,10/30/2017,Pyeongtaek City -  Gyeonggi Province,"Korea, Republic of (South Korea)",suicide,2017,10
6469,11/9/2017,Seoul,"Korea, Republic of (South Korea)",drug-related,2017,11
6470,11/12/2017,Chuncheon -  Gangwon Province,"Korea, Republic of (South Korea)",drowning,2017,11
6471,12/9/2017,Pohang -  North Gyeongsang,"Korea, Republic of (South Korea)",suicide,2017,12
6472,12/27/2017,Gimjae -  South Gyeongsang,"Korea, Republic of (South Korea)",suicide,2017,12
6473,12/31/2017,Seoul,"Korea, Republic of (South Korea)",suicide,2017,12
6474,1/21/2003,Kuwait City -  Kuwait,Kuwait,terrorist action,2003,1
6475,1/29/2003,Ahmadi -  Kuwait,Kuwait,vehicle accident,2003,1
6476,3/28/2003,Maghrib Highway Kuwait City -  Kuwait,Kuwait,vehicle accident,2003,3
6477,4/9/2003,Mina Abdullah Area -  Kuwait,Kuwait,vehicle accident,2003,4
6478,4/10/2003,Qashaniya Area -  Kuwait,Kuwait,vehicle accident,2003,4
6479,3/29/2004,Um Qasr Iraq/kuwait Border,Kuwait,vehicle accident,2004,3
6480,5/9/2005,Abdali -  Kuwait,Kuwait,vehicle accident,2005,5
6481,7/17/2005,Sabahia -  Kuwait,Kuwait,vehicle accident,2005,7
6482,11/12/2005,Camp Buehring -  Kuwait,Kuwait,vehicle accident,2005,11
6483,10/18/2006,Kuwait City -  Kuwait,Kuwait,vehicle accident,2006,10
6484,3/1/2007,Arabian Gulf Street -  Shaab Al Bahri,Kuwait,vehicle accident,2007,3
6485,9/13/2007,Kuwait City -  Kuwait,Kuwait,vehicle accident,2007,9
6486,4/8/2008,Kuwait City -  Kuwait,Kuwait,vehicle accident,2008,4
6487,4/8/2008,Kuwait City -  Kuwait,Kuwait,vehicle accident,2008,4
6488,8/13/2008,Mina Alabdulla -  Kuwait,Kuwait,vehicle accident,2008,8
6489,9/10/2008,Kuwait City -  Kuwait -  Kuwait,Kuwait,vehicle accident,2008,9
6490,9/11/2008,Kuwait City -  Kuwait -  Kuwait,Kuwait,vehicle accident,2008,9
6491,12/26/2008,Kuwait City -  Kuwait -  Kuwait,Kuwait,vehicle accident,2008,12
6492,4/27/2009,Ahmadi -  Kuwait,Kuwait,vehicle accident,2009,4
6493,10/3/2009,Mina Abdulla - Mina Abdulla -  Kuwait,Kuwait,other accident,2009,10
6494,3/3/2010,Mina Abdullah -  Kuwait,Kuwait,vehicle accident,2010,3
6495,7/25/2010,Kuwait City -  Kuwait,Kuwait,vehicle accident,2010,7
6496,12/13/2010,Jahra -  Kuwait,Kuwait,vehicle accident,2010,12
6497,12/27/2010,Kuwait City -  Kuwait,Kuwait,vehicle accident,2010,12
6498,2/18/2011,Jahra -  Kuwait,Kuwait,vehicle accident,2011,2
6499,5/30/2011,Salmiya -  Kuwait,Kuwait,other accident,2011,5
6500,7/27/2011,Salwa -  Kuwait,Kuwait,other accident,2011,7
6501,8/4/2011,Al Adan -  Kuwait,Kuwait,vehicle accident,2011,8
6502,9/7/2011,Al Adan -  Kuwait,Kuwait,vehicle accident,2011,9
6503,3/18/2012,Kuwait City -  Kuwait,Kuwait,drowning,2012,3
6504,3/22/2012,Riqqa Area -  Kuwait,Kuwait,suicide,2012,3
6505,4/18/2012,Abdullah Port Area -  Kuwait,Kuwait,vehicle accident,2012,4
6506,6/25/2012,Kuwait City -  Kuwait,Kuwait,vehicle accident,2012,6
6507,10/12/2012,Kuwait City -  Kuwait,Kuwait,other accident,2012,10
6508,10/13/2012,Mahboula -  Kuwait,Kuwait,vehicle accident,2012,10
6509,4/10/2013,Sharq -  Kuwait,Kuwait,homicide,2013,4
6510,9/26/2014,Al Jahra,Kuwait,vehicle accident,2014,9
6511,6/13/2015,Mahboula,Kuwait,other accident,2015,6
6512,9/22/2015,Midan Hawalli,Kuwait,other accident,2015,9
6513,1/24/2016,Mahboula,Kuwait,suicide,2016,1
6514,3/21/2017,Adan,Kuwait,vehicle accident,2017,3
6515,12/29/2017,Abdally -  Abdally,Kuwait,vehicle accident,2017,12
6516,11/9/2018,Al-Adan -  Al-Ahmadi Governorate,Kuwait,other accident,2018,11
6517,10/24/2005,At-bashy Mountain Range -  Atbashinskiy District -  Naryn Region -  Kyrgyzstan,Kyrgyzstan,other accident,2005,10
6518,10/29/2011,Bishkek -  Kyrgyzstan,Kyrgyzstan,vehicle accident,2011,10
6519,6/22/2015,Bishkek,Kyrgyzstan,vehicle accident,2015,6
6520,3/17/2006,Ban Naveng -  Savannakhet -  Laos,Laos,drowning,2006,3
6521,9/22/2006,Nam Leek River -  Laos,Laos,other accident,2006,9
6522,10/25/2006,Chanthabouly District -vientiane -  Laos,Laos,other accident,2006,10
6523,2/20/2008,Savannakhet -  Laos,Laos,suicide,2008,2
6524,3/22/2008,Vientiane -  Capital District -  Laos,Laos,drug-related,2008,3
6525,4/18/2008,Vientiane -  Capital District -  Laos,Laos,drug-related,2008,4
6526,4/26/2008,Vang Vieng -  Loas,Laos,drug-related,2008,4
6527,7/2/2008,Luang Prabang District -  Luang Prabang Province -  Laos,Laos,drowning,2008,7
6528,2/27/2009,Laos,Laos,drug-related,2009,2
6529,3/1/2009,Bokeo Province -  Laos,Laos,vehicle accident,2009,3
6530,3/18/2009,Vientiane -  Laos,Laos,drug-related,2009,3
6531,7/19/2009,Pakse - Champasak -  Laos,Laos,disaster,2009,7
6532,11/22/2009,Sekong Province -  Laos,Laos,other accident,2009,11
6533,2/20/2010,Luang Namtha -  Laos,Laos,suicide,2010,2
6534,12/27/2010,Sam Neua Laos,Laos,vehicle accident,2010,12
6535,1/10/2012,Vientiane -  Laos,Laos,vehicle accident,2012,1
6536,9/29/2012,Vientiane -  Laos,Laos,drowning,2012,9
6537,1/17/2013, Chanthabouly -  Vientiane -  Laos,Laos,drug-related,2013,1
6538,5/3/2013,Savannakhet -  Laos,Laos,other accident,2013,5
6539,10/16/2013,Phonthong -  Pakse -  Laos,Laos,air accident,2013,10
6540,8/12/2014,Mixay - Vientiane Capital,Laos,drug-related,2014,8
6541,11/14/2014,Vientiane - Vientiane Capital,Laos,drug-related,2014,11
6542,12/6/2016,Nakham Village -  Mahaxay -  Khammouane,Laos,vehicle accident,2016,12
6543,12/6/2016,Nakham Village -  Mahaxay -  Khammouane,Laos,vehicle accident,2016,12
6544,3/24/2017,Bokeo,Laos,other accident,2017,3
6545,4/10/2017,Luang Prabang,Laos,drowning,2017,4
6546,5/24/2017,Vientiane,Laos,vehicle accident,2017,5
6547,3/29/2018,Luang Prabang -  Louangphabang,Laos,vehicle accident,2018,3
6548,11/30/2018,s,Laos,drowning,2018,11
6549,3/15/2019,Nongpong Village -  Laos,Laos,vehicle accident,2019,3
6550,7/19/2003,Raiskums -  Cesis Region -  Latvia,Latvia,drowning,2003,7
6551,10/27/2004,Riga -  Latvia,Latvia,homicide,2004,10
6552,5/14/2005,Veremi County -  Rezekne Region -  Latvia,Latvia,vehicle accident,2005,5
6553,8/16/2008,Aizkraukle -  Lativia,Latvia,drowning,2008,8
6554,10/15/2009,Riga -  Lativia,Latvia,other accident,2009,10
6555,8/20/2012, Ventspils -  Latvia,Latvia,drowning,2012,8
6556,7/12/2013,Bergi -  Matisu Pagasts -  Latvia,Latvia,suicide,2013,7
6557,8/4/2013,Valmiera -  Latvia,Latvia,maritime accident,2013,8
6558,6/1/2014,Cibla,Latvia,suicide,2014,6
6559,10/13/2018,Saulkrastu Novads,Latvia,vehicle accident,2018,10
6560,11/21/2002,Saida -  Lebanon,Lebanon,homicide,2002,11
6561,1/29/2003,Amyoun -  Al Koura -  Lebanon,Lebanon,vehicle accident,2003,1
6562,9/14/2003,District Of Zahle -  Beqaa Valley -  Lebanon,Lebanon,vehicle accident,2003,9
6563,10/9/2003,Nabatieh -  South Lebanon,Lebanon,other accident,2003,10
6564,3/10/2004,Beirut -  Lebanon,Lebanon,other accident,2004,3
6565,3/31/2004,Beirut -  Lebanon,Lebanon,other accident,2004,3
6566,6/26/2004,Beirut -  Lebanon,Lebanon,other accident,2004,6
6567,11/28/2004,Al Masnaa Rd -  The Lebanese-syrian Border,Lebanon,vehicle accident,2004,11
6568,11/28/2004,Al Masnaa Rd -  The Lebanese-syrian Border,Lebanon,vehicle accident,2004,11
6569,11/28/2004,Chtaura -  District Of Zahle -  Lebanon,Lebanon,vehicle accident,2004,11
6570,4/24/2009,Beirut -  Lebanon,Lebanon,suicide,2009,4
6571,7/19/2009,Beirut -  Lebanon,Lebanon,vehicle accident,2009,7
6572,7/19/2009,Beirut -  Lebanon,Lebanon,vehicle accident,2009,7
6573,1/25/2010,Beirut -  Lebanon,Lebanon,air accident,2010,1
6574,7/9/2010,Safa District -  El koura - North Lebanon,Lebanon,maritime accident,2010,7
6575,9/7/2010,Rabieh -  Metn -  Lebanon,Lebanon,homicide,2010,9
6576,3/14/2011,Beirut -  Lebanon,Lebanon,suicide,2011,3
6577,12/18/2011,Baskinta -  Metn -  Lebanon,Lebanon,other accident,2011,12
6578,7/8/2012,Batroun -  Lebanon,Lebanon,vehicle accident,2012,7
6579,7/8/2012,Batroun -  Lebanon,Lebanon,vehicle accident,2012,7
6580,7/14/2012,Qalamoun -  Lebanon,Lebanon,other accident,2012,7
6581,3/9/2013,Zalka -  Metn -  Lebanon,Lebanon,homicide,2013,3
6582,8/26/2013,Tripoli -  Lebanon,Lebanon,terrorist action,2013,8
6583,10/1/2013,Antelias -  Metn -  Lebanon,Lebanon,other accident,2013,10
6584,11/1/2013,Jbeil -  Lebanon,Lebanon,homicide,2013,11
6585,1/1/2015,Beirut,Lebanon,suicide,2015,1
6586,7/31/2015,Chouf,Lebanon,vehicle accident,2015,7
6587,10/20/2015,Kesserwan,Lebanon,vehicle accident,2015,10
6588,5/7/2016,Chouf,Lebanon,other accident,2016,5
6589,8/8/2017,Baabda,Lebanon,homicide,2017,8
6590,6/29/2018,Jbeil -  Jbeil,Lebanon,vehicle accident,2018,6
6591,6/29/2018,Jbeil -  Jbeil,Lebanon,vehicle accident,2018,6
6592,9/30/2018,Khalde -  Beirut,Lebanon,vehicle accident,2018,9
6593,9/3/2010,Maseru -  Lesotho,Lesotho,homicide,2010,9
6594,5/24/2004,Monrovia -  Liberia,Liberia,homicide,2004,5
6595,7/29/2007,Monrvia -  Liberia,Liberia,drowning,2007,7
6596,8/24/2009,Monrovia - Montserrado -  Liberia,Liberia,suicide,2009,8
6597,10/1/2010,Monrovia -  Liberia,Liberia,other accident,2010,10
6598,3/12/2013,Coopers Beach -  Monrovia -  Liberia,Liberia,drowning,2013,3
6599,1/30/2014,Paynesville,Liberia,vehicle accident,2014,1
6600,2/13/2015,Monrovia,Liberia,drowning,2015,2
6601,7/22/2017,Monrovia -  Montserrado,Liberia,vehicle accident,2017,7
